,Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Batsman
5486,12,12.0,8.0,150.0,0.0,1.0,v New Zealand,Hamilton,Ravindra Jadeja
5487,66*,66.0,45.0,146.66,5.0,4.0,v New Zealand,Auckland,Ravindra Jadeja
5488,62*,62.0,54.0,114.81,8.0,2.0,v New Zealand,Hamilton,Ravindra Jadeja
5489,5,5.0,6.0,83.33,1.0,0.0,v New Zealand,Wellington,Ravindra Jadeja
5490,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Fatullah,Ravindra Jadeja
5491,22*,22.0,27.0,81.48,0.0,1.0,v Sri Lanka,Fatullah,Ravindra Jadeja
5492,52*,52.0,49.0,106.12,4.0,2.0,v Pakistan,Dhaka,Ravindra Jadeja
5493,DNB,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Dhaka,Ravindra Jadeja
5494,9*,9.0,11.0,81.81,0.0,0.0,v England,Cardiff,Ravindra Jadeja
5495,12*,12.0,9.0,133.33,1.0,0.0,v England,Nottingham,Ravindra Jadeja
5496,DNB,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,Ravindra Jadeja
5497,87,87.0,68.0,127.94,9.0,2.0,v England,Leeds,Ravindra Jadeja
5498,33*,33.0,36.0,91.66,2.0,1.0,v West Indies,Kochi,Ravindra Jadeja
5499,6,6.0,16.0,37.5,0.0,0.0,v West Indies,Delhi,Ravindra Jadeja
5500,2,2.0,2.0,100.0,0.0,0.0,v West Indies,Dharamsala,Ravindra Jadeja
5501,1*,1.0,1.0,100.0,0.0,0.0,v Sri Lanka,Ahmedabad,Ravindra Jadeja
5502,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,Ravindra Jadeja
5503,5,5.0,9.0,55.55,0.0,0.0,v England,Perth,Ravindra Jadeja
5504,3,3.0,5.0,60.0,0.0,0.0,v Pakistan,Adelaide,Ravindra Jadeja
5505,2,2.0,4.0,50.0,0.0,0.0,v South Africa,Melbourne,Ravindra Jadeja
5506,DNB,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Perth,Ravindra Jadeja
5507,13,13.0,23.0,56.52,2.0,0.0,v West Indies,Perth,Ravindra Jadeja
5508,DNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Hamilton,Ravindra Jadeja
5509,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Auckland,Ravindra Jadeja
5510,23*,23.0,10.0,230.0,4.0,0.0,v Bangladesh,Melbourne,Ravindra Jadeja
5511,16,16.0,17.0,94.11,2.0,0.0,v Australia,Sydney,Ravindra Jadeja
5512,32,32.0,42.0,76.19,2.0,0.0,v Bangladesh,Dhaka,Ravindra Jadeja
5513,19,19.0,26.0,73.07,1.0,0.0,v Bangladesh,Dhaka,Ravindra Jadeja
5514,10*,10.0,5.0,200.0,1.0,0.0,v Australia,Perth,Ravindra Jadeja
5515,5,5.0,5.0,100.0,0.0,0.0,v Australia,Brisbane,Ravindra Jadeja
5516,6*,6.0,5.0,120.0,0.0,0.0,v Australia,Melbourne,Ravindra Jadeja
5517,24*,24.0,27.0,88.88,1.0,0.0,v Australia,Canberra,Ravindra Jadeja
5518,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,Ravindra Jadeja
5519,13,13.0,15.0,86.66,2.0,0.0,v England,Pune,Ravindra Jadeja
5520,16*,16.0,8.0,200.0,1.0,1.0,v England,Cuttack,Ravindra Jadeja
5521,10,10.0,6.0,166.66,2.0,0.0,v England,Kolkata,Ravindra Jadeja
5522,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,Ravindra Jadeja
5523,0*,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,The Oval,Ravindra Jadeja
5524,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,The Oval,Ravindra Jadeja
5525,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Birmingham,Ravindra Jadeja
5526,15,15.0,26.0,57.69,0.0,0.0,v Pakistan,The Oval,Ravindra Jadeja
5527,11,11.0,11.0,100.0,1.0,0.0,v West Indies,North Sound,Ravindra Jadeja
5528,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Kingston,Ravindra Jadeja
5529,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dubai (DSC),Ravindra Jadeja
5530,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Ravindra Jadeja
5531,25,25.0,34.0,73.52,1.0,0.0,v Afghanistan,Dubai (DSC),Ravindra Jadeja
5532,23,23.0,33.0,69.69,1.0,0.0,v Bangladesh,Dubai (DSC),Ravindra Jadeja
5533,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Guwahati,Ravindra Jadeja
5534,13,13.0,14.0,92.85,0.0,0.0,v West Indies,Visakhapatnam,Ravindra Jadeja
5535,7*,7.0,4.0,175.0,1.0,0.0,v West Indies,Mumbai (BS),Ravindra Jadeja
5536,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Thiruvananthapuram,Ravindra Jadeja
5537,8,8.0,13.0,61.53,0.0,0.0,v Australia,Sydney,Ravindra Jadeja
5538,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Adelaide,Ravindra Jadeja
5539,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,Ravindra Jadeja
5540,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Hyderabad (Deccan),Ravindra Jadeja
5541,21,21.0,40.0,52.5,0.0,0.0,v Australia,Nagpur,Ravindra Jadeja
5542,24,24.0,31.0,77.41,0.0,1.0,v Australia,Ranchi,Ravindra Jadeja
5543,0,0.0,3.0,0.0,0.0,0.0,v Australia,Delhi,Ravindra Jadeja
5544,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Dharamsala,Hardik Pandya
5545,36,36.0,32.0,112.5,3.0,0.0,v New Zealand,Delhi,Hardik Pandya
5546,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mohali,Hardik Pandya
5547,9,9.0,13.0,69.23,0.0,0.0,v New Zealand,Ranchi,Hardik Pandya
5548,40*,40.0,37.0,108.1,3.0,1.0,v England,Pune,Hardik Pandya
5549,19*,19.0,9.0,211.11,2.0,1.0,v England,Cuttack,Hardik Pandya
5550,56,56.0,43.0,130.23,4.0,2.0,v England,Kolkata,Hardik Pandya
5551,20*,20.0,6.0,333.33,0.0,3.0,v Pakistan,Birmingham,Hardik Pandya
5552,9,9.0,5.0,180.0,0.0,1.0,v Sri Lanka,The Oval,Hardik Pandya
5553,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,The Oval,Hardik Pandya
5554,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Birmingham,Hardik Pandya
5555,76,76.0,43.0,176.74,4.0,6.0,v Pakistan,The Oval,Hardik Pandya
5556,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Hardik Pandya
5557,4,4.0,5.0,80.0,0.0,0.0,v West Indies,Port of Spain,Hardik Pandya
5558,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,Hardik Pandya
5559,20,20.0,21.0,95.23,1.0,1.0,v West Indies,North Sound,Hardik Pandya
5560,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Kingston,Hardik Pandya
5561,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Hardik Pandya
5562,0,0.0,3.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Hardik Pandya
5563,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Hardik Pandya
5564,19,19.0,18.0,105.55,1.0,1.0,v Sri Lanka,Colombo (RPS),Hardik Pandya
5565,83,83.0,66.0,125.75,5.0,5.0,v Australia,Chennai,Hardik Pandya
5566,20,20.0,26.0,76.92,2.0,0.0,v Australia,Kolkata,Hardik Pandya
5567,78,78.0,72.0,108.33,5.0,4.0,v Australia,Indore,Hardik Pandya
5568,41,41.0,40.0,102.5,1.0,3.0,v Australia,Bengaluru,Hardik Pandya
5569,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,Hardik Pandya
5570,16,16.0,16.0,100.0,1.0,1.0,v New Zealand,Mumbai,Hardik Pandya
5571,30,30.0,31.0,96.77,2.0,1.0,v New Zealand,Pune,Hardik Pandya
5572,8,8.0,6.0,133.33,1.0,0.0,v New Zealand,Kanpur,Hardik Pandya
5573,10,10.0,10.0,100.0,2.0,0.0,v Sri Lanka,Dharamsala,Hardik Pandya
5574,8,8.0,5.0,160.0,1.0,0.0,v Sri Lanka,Mohali,Hardik Pandya
5575,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Visakhapatnam,Hardik Pandya
5576,3*,3.0,6.0,50.0,0.0,0.0,v South Africa,Durban,Hardik Pandya
5577,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Hardik Pandya
5578,14,14.0,15.0,93.33,0.0,1.0,v South Africa,Cape Town,Hardik Pandya
5579,9,9.0,13.0,69.23,1.0,0.0,v South Africa,Johannesburg,Hardik Pandya
5580,0,0.0,1.0,0.0,0.0,0.0,v South Africa,Port Elizabeth,Hardik Pandya
5581,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Hardik Pandya
5582,DNB,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,Hardik Pandya
5583,21,21.0,22.0,95.45,1.0,0.0,v England,Lord's,Hardik Pandya
5584,21,21.0,21.0,100.0,2.0,0.0,v England,Leeds,Hardik Pandya
5585,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Hardik Pandya
5586,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mount Maunganui,Hardik Pandya
5587,16,16.0,20.0,80.0,4.0,0.0,v New Zealand,Hamilton,Hardik Pandya
5588,45,45.0,22.0,204.54,2.0,5.0,v New Zealand,Wellington,Hardik Pandya
5589,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,Jasprit Bumrah
5590,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Jasprit Bumrah
5591,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Jasprit Bumrah
5592,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Jasprit Bumrah
5593,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Dharamsala,Jasprit Bumrah
5594,0,0.0,1.0,0.0,0.0,0.0,v New Zealand,Delhi,Jasprit Bumrah
5595,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mohali,Jasprit Bumrah
5596,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Visakhapatnam,Jasprit Bumrah
5597,DNB,0.0,0.0,0.0,0.0,0.0,v England,Pune,Jasprit Bumrah
5598,DNB,0.0,0.0,0.0,0.0,0.0,v England,Cuttack,Jasprit Bumrah
5599,0*,0.0,0.0,0.0,0.0,0.0,v England,Kolkata,Jasprit Bumrah
5600,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,Jasprit Bumrah
5601,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,The Oval,Jasprit Bumrah
5602,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,The Oval,Jasprit Bumrah
5603,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Birmingham,Jasprit Bumrah
5604,1,1.0,9.0,11.11,0.0,0.0,v Pakistan,The Oval,Jasprit Bumrah
5605,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Jasprit Bumrah
5606,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Jasprit Bumrah
5607,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Jasprit Bumrah
5608,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Jasprit Bumrah
5609,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Jasprit Bumrah
5610,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Chennai,Jasprit Bumrah
5611,10*,10.0,6.0,166.66,2.0,0.0,v Australia,Kolkata,Jasprit Bumrah
5612,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Indore,Jasprit Bumrah
5613,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,Jasprit Bumrah
5614,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mumbai,Jasprit Bumrah
5615,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Pune,Jasprit Bumrah
5616,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Kanpur,Jasprit Bumrah
5617,0,0.0,15.0,0.0,0.0,0.0,v Sri Lanka,Dharamsala,Jasprit Bumrah
5618,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Mohali,Jasprit Bumrah
5619,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Visakhapatnam,Jasprit Bumrah
5620,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,Jasprit Bumrah
5621,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Jasprit Bumrah
5622,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Cape Town,Jasprit Bumrah
5623,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,Jasprit Bumrah
5624,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Port Elizabeth,Jasprit Bumrah
5625,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Jasprit Bumrah
5626,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Jasprit Bumrah
5627,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dubai (DSC),Jasprit Bumrah
5628,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Jasprit Bumrah
5629,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dubai (DSC),Jasprit Bumrah
5630,0,0.0,3.0,0.0,0.0,0.0,v West Indies,Pune,Jasprit Bumrah
5631,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Mumbai (BS),Jasprit Bumrah
5632,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Thiruvananthapuram,Jasprit Bumrah
5633,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Hyderabad (Deccan),Jasprit Bumrah
5634,0,0.0,2.0,0.0,0.0,0.0,v Australia,Nagpur,Jasprit Bumrah
5635,0*,0.0,1.0,0.0,0.0,0.0,v Australia,Ranchi,Jasprit Bumrah
5636,6*,6.0,1.0,600.0,0.0,1.0,v Australia,Mohali,Jasprit Bumrah
5637,1*,1.0,4.0,25.0,0.0,0.0,v Australia,Delhi,Jasprit Bumrah
5638,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Chennai,Bhuvneshwar Kumar
5639,0,0.0,2.0,0.0,0.0,0.0,v Pakistan,Kolkata,Bhuvneshwar Kumar
5640,2,2.0,10.0,20.0,0.0,0.0,v Pakistan,Delhi,Bhuvneshwar Kumar
5641,20*,20.0,16.0,125.0,2.0,0.0,v England,Rajkot,Bhuvneshwar Kumar
5642,DNB,0.0,0.0,0.0,0.0,0.0,v England,Kochi,Bhuvneshwar Kumar
5643,DNB,0.0,0.0,0.0,0.0,0.0,v England,Ranchi,Bhuvneshwar Kumar
5644,DNB,0.0,0.0,0.0,0.0,0.0,v England,Mohali,Bhuvneshwar Kumar
5645,31,31.0,30.0,103.33,5.0,0.0,v England,Dharamsala,Bhuvneshwar Kumar
5646,0*,0.0,0.0,0.0,0.0,0.0,v South Africa,Cardiff,Bhuvneshwar Kumar
5647,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,The Oval,Bhuvneshwar Kumar
5648,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,Bhuvneshwar Kumar
5649,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Cardiff,Bhuvneshwar Kumar
5650,1*,1.0,1.0,100.0,0.0,0.0,v England,Birmingham,Bhuvneshwar Kumar
5651,11*,11.0,5.0,220.0,1.0,1.0,v West Indies,Kingston,Bhuvneshwar Kumar
5652,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Bhuvneshwar Kumar
5653,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port of Spain,Bhuvneshwar Kumar
5654,0,0.0,15.0,0.0,0.0,0.0,v Sri Lanka,Port of Spain,Bhuvneshwar Kumar
5655,18,18.0,27.0,66.66,1.0,0.0,v Australia,Pune,Bhuvneshwar Kumar
5656,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Jaipur,Bhuvneshwar Kumar
5657,10,10.0,18.0,55.55,1.0,0.0,v Australia,Mohali,Bhuvneshwar Kumar
5658,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,Bhuvneshwar Kumar
5659,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Bengaluru,Bhuvneshwar Kumar
5660,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Kochi,Bhuvneshwar Kumar
5661,1*,1.0,1.0,100.0,0.0,0.0,v West Indies,Visakhapatnam,Bhuvneshwar Kumar
5662,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Kanpur,Bhuvneshwar Kumar
5663,0,0.0,4.0,0.0,0.0,0.0,v South Africa,Johannesburg,Bhuvneshwar Kumar
5664,6,6.0,4.0,150.0,1.0,0.0,v New Zealand,Napier,Bhuvneshwar Kumar
5665,11,11.0,6.0,183.33,2.0,0.0,v New Zealand,Hamilton,Bhuvneshwar Kumar
5666,4,4.0,3.0,133.33,1.0,0.0,v New Zealand,Auckland,Bhuvneshwar Kumar
5667,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,Bhuvneshwar Kumar
5668,20,20.0,25.0,80.0,1.0,0.0,v New Zealand,Wellington,Bhuvneshwar Kumar
5669,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Fatullah,Bhuvneshwar Kumar
5670,0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Fatullah,Bhuvneshwar Kumar
5671,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dhaka,Bhuvneshwar Kumar
5672,DNB,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Dhaka,Bhuvneshwar Kumar
5673,DNB,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,Bhuvneshwar Kumar
5674,DNB,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,Bhuvneshwar Kumar
5675,DNB,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,Bhuvneshwar Kumar
5676,1,1.0,3.0,33.33,0.0,0.0,v England,Leeds,Bhuvneshwar Kumar
5677,2,2.0,10.0,20.0,0.0,0.0,v West Indies,Kochi,Bhuvneshwar Kumar
5678,18,18.0,14.0,128.57,1.0,0.0,v West Indies,Delhi,Bhuvneshwar Kumar
5679,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Dharamsala,Bhuvneshwar Kumar
5680,0,0.0,1.0,0.0,0.0,0.0,v Australia,Melbourne,Bhuvneshwar Kumar
5681,5,5.0,5.0,100.0,0.0,0.0,v England,Brisbane,Bhuvneshwar Kumar
5682,DNB,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Perth,Bhuvneshwar Kumar
5683,25*,25.0,21.0,119.04,2.0,1.0,v Bangladesh,Dhaka,Bhuvneshwar Kumar
5684,3,3.0,10.0,30.0,0.0,0.0,v Bangladesh,Dhaka,Bhuvneshwar Kumar
5685,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Bhuvneshwar Kumar
5686,0*,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Bhuvneshwar Kumar
5687,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Bhuvneshwar Kumar
5688,1*,1.0,1.0,100.0,0.0,0.0,v South Africa,Kanpur,Bhuvneshwar Kumar
5689,14,14.0,32.0,43.75,1.0,0.0,v South Africa,Indore,Bhuvneshwar Kumar
5690,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Rajkot,Bhuvneshwar Kumar
5691,0,0.0,1.0,0.0,0.0,0.0,v South Africa,Chennai,Bhuvneshwar Kumar
5692,1,1.0,8.0,12.5,0.0,0.0,v South Africa,Mumbai,Bhuvneshwar Kumar
5693,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Perth,Bhuvneshwar Kumar
5694,2,2.0,6.0,33.33,0.0,0.0,v Australia,Canberra,Bhuvneshwar Kumar
5695,DNB,0.0,0.0,0.0,0.0,0.0,v England,Cuttack,Bhuvneshwar Kumar
5696,0*,0.0,1.0,0.0,0.0,0.0,v England,Kolkata,Bhuvneshwar Kumar
5697,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,Bhuvneshwar Kumar
5698,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,The Oval,Bhuvneshwar Kumar
5699,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,The Oval,Bhuvneshwar Kumar
5700,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Birmingham,Bhuvneshwar Kumar
5701,1*,1.0,8.0,12.5,0.0,0.0,v Pakistan,The Oval,Bhuvneshwar Kumar
5702,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Bhuvneshwar Kumar
5703,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Bhuvneshwar Kumar
5704,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,Bhuvneshwar Kumar
5705,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Bhuvneshwar Kumar
5706,53*,53.0,80.0,66.25,4.0,1.0,v Sri Lanka,Pallekele,Bhuvneshwar Kumar
5707,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Bhuvneshwar Kumar
5708,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Bhuvneshwar Kumar
5709,32*,32.0,30.0,106.66,5.0,0.0,v Australia,Chennai,Bhuvneshwar Kumar
5710,20,20.0,33.0,60.6,1.0,0.0,v Australia,Kolkata,Bhuvneshwar Kumar
5711,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Indore,Bhuvneshwar Kumar
5712,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,Bhuvneshwar Kumar
5713,26,26.0,15.0,173.33,2.0,2.0,v New Zealand,Mumbai,Bhuvneshwar Kumar
5714,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Pune,Bhuvneshwar Kumar
5715,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Kanpur,Bhuvneshwar Kumar
5716,0,0.0,5.0,0.0,0.0,0.0,v Sri Lanka,Dharamsala,Bhuvneshwar Kumar
5717,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Mohali,Bhuvneshwar Kumar
5718,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Visakhapatnam,Bhuvneshwar Kumar
5719,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,Bhuvneshwar Kumar
5720,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Bhuvneshwar Kumar
5721,16*,16.0,19.0,84.21,1.0,0.0,v South Africa,Cape Town,Bhuvneshwar Kumar
5722,5,5.0,7.0,71.42,0.0,0.0,v South Africa,Johannesburg,Bhuvneshwar Kumar
5723,19*,19.0,20.0,95.0,2.0,0.0,v South Africa,Port Elizabeth,Bhuvneshwar Kumar
5724,21,21.0,35.0,60.0,1.0,0.0,v England,Leeds,Bhuvneshwar Kumar
5725,9,9.0,18.0,50.0,0.0,0.0,v Hong Kong,Dubai (DSC),Bhuvneshwar Kumar
5726,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Bhuvneshwar Kumar
5727,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dubai (DSC),Bhuvneshwar Kumar
5728,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Bhuvneshwar Kumar
5729,21,21.0,31.0,67.74,1.0,1.0,v Bangladesh,Dubai (DSC),Bhuvneshwar Kumar
5730,10,10.0,17.0,58.82,1.0,0.0,v West Indies,Pune,Bhuvneshwar Kumar
5731,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Mumbai (BS),Bhuvneshwar Kumar
5732,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Thiruvananthapuram,Bhuvneshwar Kumar
5733,29*,29.0,23.0,126.08,4.0,0.0,v Australia,Sydney,Bhuvneshwar Kumar
5734,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Adelaide,Bhuvneshwar Kumar
5735,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,Bhuvneshwar Kumar
5736,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Napier,Bhuvneshwar Kumar
5737,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mount Maunganui,Bhuvneshwar Kumar
5738,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mount Maunganui,Bhuvneshwar Kumar
5739,1,1.0,12.0,8.33,0.0,0.0,v New Zealand,Hamilton,Bhuvneshwar Kumar
5740,6,6.0,8.0,75.0,0.0,0.0,v New Zealand,Wellington,Bhuvneshwar Kumar
5741,1,1.0,2.0,50.0,0.0,0.0,v Australia,Mohali,Bhuvneshwar Kumar
5742,46,46.0,54.0,85.18,3.0,2.0,v Australia,Delhi,Bhuvneshwar Kumar
5743,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Kuldeep Yadav
5744,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Kuldeep Yadav
5745,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,Kuldeep Yadav
5746,2*,2.0,6.0,33.33,0.0,0.0,v West Indies,North Sound,Kuldeep Yadav
5747,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Kingston,Kuldeep Yadav
5748,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Kuldeep Yadav
5749,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Kuldeep Yadav
5750,0*,0.0,0.0,0.0,0.0,0.0,v Australia,Chennai,Kuldeep Yadav
5751,0,0.0,2.0,0.0,0.0,0.0,v Australia,Kolkata,Kuldeep Yadav
5752,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Indore,Kuldeep Yadav
5753,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,Kuldeep Yadav
5754,0*,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mumbai,Kuldeep Yadav
5755,19,19.0,25.0,76.0,4.0,0.0,v Sri Lanka,Dharamsala,Kuldeep Yadav
5756,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Visakhapatnam,Kuldeep Yadav
5757,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,Kuldeep Yadav
5758,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Kuldeep Yadav
5759,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Cape Town,Kuldeep Yadav
5760,0*,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,Kuldeep Yadav
5761,2*,2.0,4.0,50.0,0.0,0.0,v South Africa,Port Elizabeth,Kuldeep Yadav
5762,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Kuldeep Yadav
